Wavelength (nm),Position (mm),Counts
655,28.055268375000026,21160.0
655,28.023264375000025,21200.0
655,27.990879375000027,20540.0
655,27.959256375000027,20540.0
655,27.927252375000027,20720.0
655,27.895057875000024,20200.0
655,27.863673000000027,20720.0
655,27.831669000000026,19820.0
655,27.799855500000024,19820.0
655,27.766851375000027,20700.0
655,27.735657000000025,20420.0
655,27.703272000000027,20600.0
655,27.67207762500003,20680.0
655,27.639073500000027,20680.0
655,27.608069625000027,21020.0
655,27.575446500000027,20840.0
655,27.542251875000026,21200.0
655,27.510867000000026,21280.0
655,27.474243375000025,21280.0
655,27.447049500000023,21160.0
655,27.416045625000027,20960.0
655,27.383851125000024,21060.0
655,27.353275875000026,20740.0
655,27.320462250000023,20740.0
655,27.287886750000023,20100.0
655,27.255644625000027,21540.0
655,27.224450250000025,22000.0
655,27.192684375000027,21840.0
655,27.160680375000027,21840.0
655,27.128676375000026,22000.0
655,27.094053000000024,22260.0
655,27.064477875000026,23100.0
655,27.032045250000024,22360.0
655,27.001041375000025,22360.0
655,26.969085000000025,20800.0
655,26.936652375000026,20460.0
655,26.903648250000025,19760.0
655,26.872644375000025,20340.0
655,26.840688000000025,20340.0
655,26.808064875000028,21160.0
655,26.775679875000023,22560.0
655,26.744866500000025,22860.0
655,26.713672125000024,21340.0
655,26.681287125000026,21340.0
655,26.649473625000024,20840.0
655,26.617469625000027,19880.0
655,26.584846500000026,20720.0
655,26.552461500000025,21380.0
655,26.521648125000027,21380.0
655,26.489263125000026,20680.0
655,26.456878125000024,20060.0
655,26.425874250000025,20580.0
655,26.392251000000027,22800.0
655,26.362056750000026,22800.0
655,26.329862250000023,22900.0
655,26.296858125000025,21860.0
655,26.266473375000025,22320.0
655,26.234088375000024,21760.0
655,26.201655750000025,21760.0
655,26.170080375000026,21820.0
655,26.137457250000022,22200.0
655,26.106072375000025,22600.0
655,26.072449125000027,21840.0
655,26.041873875000025,21840.0
655,26.009488875000024,20740.0
655,25.978056375000023,20560.0
655,25.945861875000023,20660.0
655,25.914477000000026,20760.0
655,25.882663500000024,20760.0
655,25.850278500000027,21760.0
655,25.818465000000025,21780.0
655,25.786889625000025,21820.0
655,25.754457000000027,22220.0
655,25.722691125000022,22220.0
655,25.690877625000024,21680.0
655,25.658873625000023,21660.0
655,25.627250625000023,21720.0
655,25.594246500000025,23000.0
655,25.563052125000024,23000.0
655,25.530857625000024,22560.0
655,25.497853500000026,22160.0
655,25.466659125000024,21520.0
655,25.435274250000024,22300.0
655,25.40307975000002,22300.0
655,25.371456750000025,22400.0
655,25.339262250000026,22000.0
655,25.307067750000023,22300.0
655,25.274873250000024,22180.0
655,25.243250250000024,22180.0
655,25.211674875000025,22180.0
655,25.18005187500002,21880.0
655,25.148047875000024,21960.0
655,25.115662875000023,21880.0
655,25.082468250000023,21880.0
655,25.051893000000025,22620.0
655,25.019650875000025,22720.0
655,24.988075500000022,22680.0
655,24.955690500000024,21460.0
655,24.923448375000024,21460.0
655,24.89249212500002,21240.0
655,24.858868875000024,21860.0
655,24.827484000000023,21860.0
655,24.796051500000022,22140.0
655,24.763857000000023,22140.0
655,24.73209112500002,21880.0
655,24.699277500000022,22140.0
655,24.66908325000002,21360.0
655,24.635650500000022,21620.0
655,24.604075125000023,21620.0
655,24.57288075000002,21940.0
655,24.540448125000022,21120.0
655,24.507682125000024,21100.0
655,24.47648775000002,22320.0
655,24.444674250000023,22320.0
655,24.412670250000023,22760.0
655,24.380856750000024,21820.0
655,24.349281375000025,21580.0
655,24.31665825000002,22180.0
655,24.28446375000002,22180.0
655,24.252888375000023,21700.0
655,24.22145587500002,21500.0
655,24.189261375000026,22580.0
655,24.157066875000023,23360.0
655,24.12368175000002,23360.0
655,24.093678000000022,23000.0
655,24.060864375000023,21920.0
655,24.028288875000023,22440.0
655,23.99728500000002,22980.0
655,23.96485237500002,22980.0
655,23.93265787500002,22340.0
655,23.90065387500002,22760.0
655,23.870078625000023,22880.0
655,23.837693625000025,23400.0
655,23.80545150000002,23400.0
655,23.773066500000024,23240.0
655,23.74168162500002,23000.0
655,23.70948712500002,22060.0
655,23.677483125000023,22420.0
655,23.645479125000023,22420.0
655,23.613856125000023,21800.0
655,23.58228075000002,22420.0
655,23.549276625000022,21700.0
655,23.517463125000024,22220.0
655,23.486268750000022,22220.0
655,23.45388375000002,22340.0
655,23.421689250000025,22960.0
655,23.39068537500002,22860.0
655,23.358490875000022,22400.0
655,23.326486875000022,22400.0
655,23.29386375000002,22140.0
655,23.262478875000024,22660.0
655,23.23085587500002,22440.0
655,23.19866137500002,22380.0
655,23.167086000000022,22380.0
655,23.13465337500002,21760.0
655,23.103078000000025,22280.0
655,23.07045487500002,23260.0
655,23.038069875000023,23740.0
655,23.00687550000002,23740.0
655,22.975062000000023,24280.0
655,22.942867500000023,23600.0
655,22.91105400000002,22700.0
655,22.879288125000024,23100.0
655,22.84747462500002,23100.0
655,22.81489912500002,24100.0
655,22.78265700000002,23420.0
655,22.751653125000022,22460.0
655,22.71826800000002,22020.0
655,22.687264125000024,22020.0
655,22.65506962500002,22880.0
655,22.623256125000022,23100.0
655,22.591061625000023,22940.0
655,22.55948625000002,22960.0
655,22.527863250000024,22960.0
655,22.49485912500002,23220.0
655,22.463855250000023,22940.0
655,22.43166075000002,23000.0
655,22.39965675000002,23960.0
655,22.36727175000002,23960.0
655,22.33588687500002,24080.0
655,22.30388287500002,24400.0
655,22.270878750000023,24560.0
655,22.23749362500002,23360.0
655,22.20606112500002,23360.0
655,22.17586687500002,22980.0
655,22.14429150000002,22280.0
655,22.11209700000002,23640.0
655,22.08009300000002,24280.0
655,22.04866050000002,24280.0
655,22.016275500000024,24900.0
655,21.983080875000024,24880.0
655,21.95245800000002,23720.0
655,21.92069212500002,23520.0
655,21.88868812500002,23180.0
655,21.85625550000002,23180.0
655,21.824680125000018,22980.0
655,21.793057125000022,23300.0
655,21.759862500000022,23560.0
655,21.72828712500002,24120.0
655,21.69647362500002,24120.0
655,21.66466012500002,23000.0
655,21.63246562500002,22600.0
655,21.60069975000002,22940.0
655,21.56945775000002,22940.0
655,21.53688225000002,22940.0
655,21.50506875000002,23540.0
655,21.47249325000002,23600.0
655,21.44087025000002,23560.0
655,21.408675750000018,24380.0
655,21.37667175000002,24380.0
655,21.34547737500002,23960.0
655,21.31390200000002,24120.0
655,21.28089787500002,23840.0
655,21.248703375000023,23520.0
655,21.21769950000002,23520.0
655,21.18607650000002,23740.0
655,21.15350100000002,23760.0
655,21.12087787500002,24300.0
655,21.090064500000018,25020.0
655,21.05787000000002,25020.0
655,21.025866000000022,24700.0
655,20.99410012500002,24680.0
655,20.96209612500002,24640.0
655,20.93009212500002,24220.0
655,20.89689750000002,24220.0
655,20.866703250000022,24080.0
655,20.83369912500002,23980.0
655,20.80169512500002,23560.0
655,20.77007212500002,24440.0
655,20.738258625000018,24440.0
655,20.70606412500002,24840.0
655,20.673488625000022,26480.0
655,20.64167512500002,27000.0
655,20.611099875000022,25340.0
655,20.57928637500002,25340.0
655,20.54666325000002,24360.0
655,20.51427825000002,24680.0
655,20.48308387500002,24720.0
655,20.451270375000018,25480.0
655,20.417885250000023,25480.0
655,20.38688137500002,24940.0
655,20.355067875000017,24420.0
655,20.32306387500002,23980.0
655,20.29005975000002,25340.0
655,20.259484500000017,25340.0
655,20.22786150000002,25880.0
655,20.19528600000002,24400.0
655,20.16290100000002,23140.0
655,20.13170662500002,24080.0
655,20.099464500000018,24080.0
655,20.06746050000002,25120.0
655,20.03588512500002,25020.0
655,20.00407162500002,25500.0
655,19.97149612500002,24380.0
655,19.93949212500002,24380.0
655,19.90729762500002,23360.0
655,19.875865125000022,24020.0
655,19.84309912500002,25260.0
655,19.811285625000018,25839.999999999996
655,19.780281750000018,25839.999999999996
655,19.74808725000002,25160.0
655,19.71527362500002,24840.0
655,19.683507750000018,25460.0
655,19.65250387500002,26639.999999999996
655,19.620261750000015,26639.999999999996
655,19.587876750000017,26339.999999999996
655,19.555301250000017,26339.999999999996
655,19.52429737500002,25739.999999999996
655,19.49210287500002,26160.000000000004
655,19.46028937500002,26160.000000000004
655,19.428666375000017,26700.0
655,19.39666237500002,27200.0
655,19.364896500000018,26360.000000000004
655,19.33270200000002,26320.0
655,19.30088850000002,26320.0
655,19.26850350000002,26839.999999999996
655,19.23649950000002,26880.0
655,19.20468600000002,25960.000000000004
655,19.173063000000017,25560.0
655,19.140487500000017,25560.0
655,19.10786437500002,25939.999999999996
655,19.077289125000018,25880.0
655,19.04528512500002,26900.0
655,19.013281125000017,26980.0
655,18.979896000000018,26980.0
655,18.948273000000018,26020.0
655,18.916697625000015,25580.0
655,18.88569375000002,25420.0
655,18.853499250000016,26300.0
655,18.821304750000017,26300.0
655,18.789872250000016,26639.999999999996
655,18.757677750000017,26380.0
655,18.72567375000002,26860.000000000004
655,18.693669750000016,28740.0
655,18.661903875000018,28740.0
655,18.629280750000017,28240.0
655,18.597276750000017,28200.0
655,18.566272875000017,28720.0
655,18.534507000000016,29500.0
655,18.50226487500002,29500.0
655,18.47068950000002,29200.0
655,18.438685500000016,28460.0
655,18.405490875000016,28780.0
655,18.373296375000017,28380.0
655,18.341482875000015,28380.0
655,18.30990750000002,27920.0
655,18.278475000000014,28780.0
655,18.24628050000002,28360.0
655,18.21446700000002,28680.0
655,18.18151050000002,28680.0
655,18.150268500000017,27639.999999999996
655,18.117693000000017,26620.0
655,18.086689125000017,27220.0
655,18.05487562500002,27439.999999999996
655,18.022490625000017,27439.999999999996
655,17.990296125000018,28280.0
655,17.959482750000017,29000.0
655,17.927097750000016,30140.0
655,17.89509375000002,29640.0
655,17.863089750000015,29640.0
655,17.831276250000016,28760.0
655,17.79889125000002,27960.000000000004
655,17.766887250000014,28260.0
655,17.73569287500002,28340.0
655,17.703069750000015,28340.0
655,17.670684750000017,28060.000000000004
655,17.638490250000018,28100.0
655,17.607486375000015,27839.999999999996
655,17.574672750000015,29180.0
655,17.543097375000016,29180.0
655,17.510902875000014,30200.0
655,17.479470375000016,29960.0
655,17.44751400000002,28940.0
655,17.413890750000014,28840.0
655,17.383077375000017,28840.0
655,17.352073500000017,29340.0
655,17.319879000000018,30500.0
655,17.287303500000018,30780.0
655,17.255871000000017,31140.0
655,17.224295625000018,31140.0
655,17.191910625000016,30540.0
655,17.158477875000017,29840.0
655,17.128283625000016,29660.0
655,17.095898625000014,30160.0
655,17.063704125000015,30160.0
655,17.031509625000016,30240.0
655,16.999886625000016,32020.0
655,16.966692000000016,30940.0
655,16.935497625000014,31040.0
655,16.903874625000018,31040.0
655,16.872489750000014,31980.0
655,16.840295250000015,31760.0
655,16.807481625000015,32180.0
655,16.776477750000016,32360.0
655,16.744711875000014,32360.0
655,16.712517375000015,31820.0
655,16.680513375000015,31820.0
655,16.648699875000016,32080.0
655,16.61631487500002,32440.0
655,16.584310875000014,32440.0
655,16.552687875000018,31940.0
655,16.521112500000015,31420.0
655,16.488679875000017,30980.0
655,16.456675875000013,30720.0
655,16.424910000000015,30720.0
655,16.393477500000017,31620.0
655,16.361092500000016,30800.0
655,16.328898000000017,32660.0
655,16.296894000000016,33460.0
655,16.265080500000014,33460.0
655,16.233314625000016,33380.0
655,16.200882000000014,32860.0
655,16.169116125000013,33220.0
655,16.137683625000015,32940.0
655,16.105108125000015,32940.0
655,16.072913625000016,33880.0
655,16.041481125000015,32820.0
655,16.009905750000016,31540.0
655,15.977092125000016,31580.0
655,15.945897750000015,31580.0
655,15.913893750000016,33040.0
655,15.880889625000016,33000.0
655,15.849076125000014,34600.0
655,15.817310250000014,34820.0
655,15.786496875000013,34820.0
655,15.754302375000014,34420.0
655,15.721488750000015,35360.0
655,15.689913375000014,35880.0
655,15.658719000000016,35180.0
655,15.626286375000014,35180.0
655,15.593710875000015,36700.0
655,15.562897500000014,36440.0
655,15.530893500000014,34820.0
655,15.497889375000014,33620.0
655,15.466314000000015,33620.0
655,15.434691000000015,34520.0
655,15.402877500000015,35240.0
655,15.370302000000015,35920.0
655,15.338298000000014,36200.0
655,15.306484500000014,35720.0
655,15.273718500000014,35720.0
655,15.241905000000013,35000.0
655,15.210520125000015,35640.0
655,15.178897125000015,36040.0
655,15.147321750000014,36040.0
655,15.114698625000015,36740.0
655,15.083504250000015,36580.0
655,15.050500125000013,37620.0
655,15.019115250000015,37260.0
655,14.987492250000013,37260.0
655,14.955107250000014,36660.0
655,14.923103250000015,37740.0
655,14.891099250000014,39040.0
655,14.859476250000014,38860.0
655,14.827900875000013,38860.0
655,14.795277750000015,36920.0
655,14.763083250000014,37720.0
655,14.731698375000013,37960.0
655,14.699884875000013,38440.0
655,14.667880875000014,38440.0
655,14.635876875000013,37700.0
655,14.603920500000013,38860.0
655,14.572107000000013,39460.0
655,14.538721875000014,40040.0
655,14.507098875000013,38860.0
655,14.476523625000013,38860.0
655,14.444281500000013,39720.0
655,14.411277375000013,40540.0
655,14.379892500000013,40980.0
655,14.348317125000014,40800.0
655,14.315694000000015,40800.0
655,14.283309000000013,39300.0
655,14.251924125000013,38560.0
655,14.220682125000014,37840.0
655,14.188487625000013,38940.0
655,14.156483625000012,38940.0
655,14.124479625000014,39180.0
655,14.093094750000015,40020.0
655,14.060519250000013,39860.0
655,14.028515250000014,40240.0
655,13.996892250000013,40240.0
655,13.964697750000013,40760.0
655,13.932312750000014,40360.0
655,13.900308750000013,40560.0
655,13.868923875000013,40320.0
655,13.836491250000012,40320.0
655,13.803915750000014,39540.0
655,13.771292625000013,40760.0
655,13.740479250000014,41740.0
655,13.708903875000013,41780.0
655,13.677090375000013,41780.0
655,13.645324500000012,41620.0
655,13.613892000000012,41320.0
655,13.581126000000014,41920.0
655,13.548883875000012,42640.0
655,13.517308500000013,42640.0
655,13.485495000000013,42160.0
655,13.452681375000013,43080.0
655,13.421296500000013,42220.0
655,13.389721125000012,41320.0
655,13.357907625000012,41320.0
655,13.325522625000012,41320.0
655,13.294090125000011,42440.0
655,13.260705000000014,42480.0
655,13.229510625000012,43660.0
655,13.197125625000012,43660.0
655,13.165883625000014,43040.0
655,13.134308250000013,43020.0
655,13.101923250000011,41980.0
655,13.069919250000012,43220.0
655,13.03829625000001,43220.0
655,13.005911250000013,44320.0
670,99.99373575000008,18040.0
670,99.9720187500001,18040.0
670,99.9340616250001,17640.0
670,99.88195987500009,17300.0
670,99.8147610000001,16820.0
670,99.73141725000009,16880.0
670,99.63192862500009,16880.0
670,99.5221053750001,16860.0
670,99.3928987500001,16180.0
670,99.2501190000001,15820.0
670,99.0911943750001,17400.0
670,98.9193157500001,17400.0
670,98.7276727500001,17080.0
670,98.5203611250001,17640.0
670,98.3045246250001,17960.0
670,98.07401962500009,19040.0
670,97.8191306250001,19040.0
670,97.55185912500009,19540.0
670,97.26910950000008,18800.0
670,96.98421675000009,18180.0
670,96.67127287500008,17340.0
670,96.34080300000008,17340.0
670,96.0077613750001,17140.0
670,95.64657337500009,17080.0
670,95.27686050000008,17520.0
670,94.88962162500009,18360.0
670,94.47942750000009,18360.0
670,94.06937625000009,18840.0
670,93.63913200000009,18440.0
670,93.1852657500001,17180.0
670,92.69515687500008,17560.0
670,92.23219425000009,17560.0
670,91.75818262500009,18240.0
670,91.28421862500008,18240.0
670,90.81920812500009,17740.0
670,90.33619537500007,17000.0
670,89.85318262500009,17000.0
670,89.36121637500008,17060.0
670,88.89020512500008,17200.0
670,88.41919387500008,18140.0
670,87.92718000000008,18480.0
670,87.45621637500008,18480.0
670,86.97920437500008,18200.0
670,86.50219237500008,17900.0
670,86.01322650000009,17700.0
670,85.54521562500008,18540.0
670,85.06220287500008,18540.0
670,84.57018900000007,18560.0
670,84.01221450000008,18740.0
670,83.63421487500008,18680.0
670,83.13920062500007,18660.0
670,82.67118975000008,18660.0
670,82.16422162500008,17920.0
670,81.70821225000007,17800.0
670,81.23120025000009,18460.0
670,80.73918637500007,18920.0
670,80.26822275000008,18920.0
670,79.78821037500008,18940.0
670,79.31719912500007,18560.0
670,78.82218487500008,18580.0
670,78.35722200000008,18840.0
670,77.86820850000008,18840.0
670,77.38819612500008,18900.0
670,76.91718487500007,18300.0
670,76.43421975000007,18080.0
670,75.95420737500007,18820.0
670,75.46819425000007,18820.0
670,74.98818187500008,18680.0
670,74.52321900000007,19560.0
670,74.04620700000007,19820.0
670,73.56019387500007,19820.0
670,73.08318187500007,19820.0
670,72.60321712500006,19100.0
670,72.12020437500007,19040.0
670,71.61918937500008,17580.0
670,71.15417887500007,17020.0
670,70.68621562500006,17020.0
670,70.20020250000007,18440.0
670,69.72319050000006,19800.0
670,69.24622612500006,19480.0
670,68.76921412500006,18280.0
670,68.28920175000007,18280.0
670,67.80318862500006,17660.0
670,67.32922462500005,17760.0
670,66.84921225000006,17920.0
670,66.35119762500007,18600.0
670,65.89218787500006,18600.0
670,65.41222312500005,18480.0
670,64.93521112500005,18000.0
670,64.44619762500007,17820.0
670,63.97218600000006,17660.0
670,63.49822200000006,17660.0
670,63.01520925000006,18560.0
670,62.526195750000056,18120.0
670,62.05518450000006,17820.0
670,61.57822012500006,18280.0
670,61.09220700000006,18280.0
670,60.618195375000056,17820.0
670,60.14718412500006,16860.0
670,59.66121862500005,17100.0
670,59.18120625000005,17020.0
670,58.70719462500006,17020.0
670,58.224181875000056,17700.0
670,57.744217125000056,18960.0
670,57.267205125000054,19880.0
670,56.78419237500005,19840.0
670,56.298179250000054,19840.0
670,55.81821450000005,19040.0
670,55.31719950000005,18420.0
670,54.870191250000055,17260.0
670,54.38422575000005,18600.0
670,53.904213375000054,18600.0
670,53.42720137500005,19220.0
670,52.947189000000044,18540.0
670,52.47022462500005,18700.0
670,51.98721187500005,18200.0
670,51.50719950000005,18200.0
670,51.033187875000046,18020.0
670,50.556223500000044,17540.0
670,50.07321075000005,17640.0
670,49.59619875000005,17900.0
670,49.101184500000045,17900.0
670,48.63622162500005,17920.0
670,48.15020850000005,18600.0
670,47.67919725000005,18920.0
670,47.19918487500004,18220.0
670,46.71922012500004,18220.0
670,46.23620737500005,17960.0
670,45.768196500000045,18540.0
670,45.282183375000045,18900.0
670,44.796217875000046,19140.0
670,44.31620550000004,19140.0
670,43.836193125000044,18320.0
670,43.35618075000004,18020.0
670,42.87921637500004,18920.0
670,42.405204750000046,19120.0
670,41.931193125000036,19120.0
670,41.44518000000004,19260.0
670,40.95321375000004,18900.0
670,40.482202500000035,19040.0
670,40.01719200000004,19080.0
670,39.540180000000035,19080.0
670,38.12538412500004,18780.0
670,37.679614125000036,17860.0
670,37.24665525000004,17860.0
670,36.839461500000034,18000.0
670,36.44712675000004,18880.0
670,36.048600750000034,19840.0
670,35.70036675000003,18940.0
670,35.34651300000003,18940.0
670,35.010137625000034,19380.0
670,34.68119175000003,19820.0
670,34.38501187500003,19620.0
670,34.09430887500003,19320.0
670,33.82056037500003,19320.0
670,33.55081237500003,18940.0
670,33.31378275000004,19020.0
670,33.08546850000003,20180.0
670,32.86710787500003,19620.0
670,32.66932125000003,19620.0
