Wavelength (nm),Power (mW),Position (mm)
760,9.804436939999999,10.00063087500001
760,9.804436939999999,9.895808250000009
765,0.0009551348510000001,99.9932595000001
765,0.000960848752,99.84747937500009
765,0.000965768891,99.6056396250001
765,0.000982592383,99.4072338750001
765,0.00100846307,99.1139591250001
765,0.0010424277,98.7570573750001
765,0.00108194752,98.3370525000001
765,0.00115289299,97.8432288750001
765,0.0012390747799999999,97.01636362500008
765,0.0013441438100000001,96.01733400000009
765,0.00147444814,95.0413072500001
765,0.00153904477,93.99731962500009
765,0.0016315754,93.50530575000009
765,0.00176251478,92.88132300000008
765,0.0019209117000000002,91.99130700000009
765,0.00199090482,91.03933087500009
765,0.0021062901399999997,90.63732825000008
765,0.00228373256,89.97134025000008
765,0.00249720324,89.04531975000009
765,0.0026468708299999997,88.05133837500009
765,0.00281114012,87.44731050000009
765,0.00302730905,86.81132625000008
765,0.00316792989,85.99131900000008
765,0.0034491718000000003,85.08334837500007
765,0.00364613607,84.57333225000008
765,0.00396086671,83.92734675000007
765,0.004361461830000001,83.03733075000008
765,0.00461540458,81.99334312500008
765,0.0048882348,81.37131300000007
765,0.0052131226800000005,80.73332850000007
765,0.00569624945,80.03133600000008
765,0.00596701602,79.03130625000007
765,0.00660774549,77.98931887500008
765,0.00885386817,77.08730137500007
765,0.00940738755,74.73134025000007
765,0.010369683,74.01734625000007
765,0.010912069200000001,73.03531875000006
765,0.011575339200000001,72.42733800000006
765,0.0125042334,71.79530662500007
765,0.0131213756,71.00730337500006
765,0.014406560700000001,70.03132425000007
765,0.0153688561,69.55331212500008
765,0.0168624065,68.90732662500007
765,0.0175383993,68.02731187500007
765,0.018689972399999998,67.63731075000007
765,0.019866998599999998,66.99332550000007
765,0.0211649058,66.33533850000006
765,0.0225884669,65.70530737500006
765,0.0250125031,65.03931937500006
765,0.0276719402,64.04133750000005
765,0.0291050492,63.05130900000005
765,0.0318519669,62.01932287500006
765,0.0339594772,61.563313500000056
765,0.036251494700000005,60.901326000000054
765,0.0386119063,60.27934350000005
765,0.0413095186,59.64331162500006
765,0.0456311063,59.00732737500006
765,0.0501260693,57.99934425000006
765,0.055645356,57.041319750000056
765,0.058634046599999996,56.00733337500005
765,0.0647704801,55.02530587500006
765,0.0693147522,54.47333212500005
765,0.0872429082,53.88530625000005
765,0.0921273313,51.71332050000005
765,0.0978231546,51.02132925000004
765,0.104696337,50.37534375000004
765,0.112715039,49.73131087500005
765,0.123549835,48.99531412500004
765,0.130216213,48.02733600000005
765,0.14296024200000002,47.06331075000004
765,0.152060835,46.53734025000004
765,0.165950391,45.89330737500005
765,0.17306221700000002,45.033342750000045
765,0.18415157699999998,44.62133887500004
765,0.200825409,43.97530575000004
765,0.222033646,43.03933162500004
765,0.243241841,42.00134475000004
765,0.269239012,41.05532175000004
765,0.28436954,39.98733112500004
765,0.311782729,39.03730762500004
765,0.331988587,38.553342375000035
765,0.361358718,37.903308750000036
765,0.37742799,37.03734337500004
765,0.41079154500000004,36.629340000000035
765,0.44579381900000004,35.867340000000034
765,0.49417658,35.045332500000036
765,0.548812037,33.99734437500003
765,0.579200394,33.009316125000026
765,0.6147913519999999,32.43533962500003
765,0.670333626,31.829311500000035
765,0.8801829539999999,31.033307250000032
765,0.919724,28.551330375000028
765,0.9776859079999999,28.011310500000025
765,1.04454055,27.351323250000025
765,1.1280692399999999,26.729340750000024
765,1.2498685399999998,25.987343250000023
765,1.31926383,24.993314250000022
765,1.46647124,24.045338625000024
765,1.6386100300000002,23.07931312500002
765,1.78661128,22.555342875000022
765,1.9385824,21.94288537500002
765,2.0880126399999996,21.379195875000022
765,2.23664939,20.86932262500002
765,2.45309318,20.42221912500002
765,2.64873449,19.85681512500002
765,2.84739281,19.15610850000002
765,2.9066246899999997,19.004184750000018
765,2.93584401,18.95660737500002
765,2.97681428,18.892789875000016
765,3.02238972,18.80020687500002
765,3.07177636,18.704814000000017
765,3.11973412,18.601372500000018
765,3.17340833,18.505408125000017
765,3.1988162100000004,18.39801375000002
765,3.23311705,18.34981725000002
765,3.27599281,18.285190125000018
765,3.3014009200000003,18.203608500000016
765,3.3374479999999997,18.158412375000015
765,3.39112268,18.09297562500002
765,3.44749633,18.000011625000017
765,3.5116514199999997,17.90499975000002
765,3.55325709,17.803177500000018
765,3.5967680200000003,17.741979375000014
765,3.6525069699999997,17.678400000000018
765,3.7244430299999998,17.600009250000017
765,3.76446056,17.504997375000016
765,3.83830233,17.409175875000017
765,3.88753042,17.358788625000017
765,3.9615305100000002,17.294018625000014
765,4.01234627,17.198578125000015
765,4.06284537,17.132998500000017
765,4.11334354,17.07041925000002
765,4.1952841,17.004792000000016
765,4.28087637,16.905398625000014
765,4.32327669,16.799194875000016
765,4.40489966,16.705611750000017
765,4.46079671,16.653605250000016
765,4.51542437,16.590406875000017
765,4.572751,16.527399000000017
765,4.627853630000001,16.463581500000014
765,4.71074693,16.399811625000012
765,4.80586896,16.306800000000017
765,4.90225991,16.206597000000016
765,5.01071988,16.107394125000013
765,5.05788345,16.000190250000013
765,5.127437410000001,15.951422250000014
765,5.21477731,15.887985750000015
765,5.2628940900000005,15.805213500000015
765,5.3327661,15.761398500000016
765,5.43836784,15.694818750000016
765,5.54539822,15.601616625000014
765,5.66005148,15.505795125000015
765,5.72770042,15.404020500000014
765,5.80344768,15.345203625000016
765,5.89364581,15.279814500000015
765,5.95208397,15.201185625000015
765,6.064355839999999,15.107412000000014
765,6.142008580000001,15.058405875000014
765,6.25126297,14.993588250000014
765,6.29922049,14.906196375000015
765,6.374808959999999,14.865619875000014
765,6.4491271,14.799802125000015
765,6.5270979,14.737603875000014
765,6.61141984,14.673214875000014
765,6.72734436,14.602015500000013
765,6.85740123,14.505384375000013
765,6.91488618,14.401609500000013
765,7.035573940000001,14.309788500000014
765,7.48158293,14.256829500000014
765,7.45301461,14.049232125000014
765,7.5069773,14.002988250000014
765,7.58157624,13.939027875000013
765,7.651411,13.874400750000014
765,7.79425818,13.806011250000013
765,7.857743650000001,13.705189125000013
765,7.98630621,13.603033500000013
765,8.12280457,13.512022125000012
765,8.19581375,13.459206000000014
765,8.31167772,13.394388375000013
765,8.44341423,13.305615375000011
765,8.54181964,13.202793000000012
765,8.65768362,13.107590625000013
765,8.74338951,13.006816125000013
765,8.79259221,12.907994250000012
765,8.835446090000001,12.846034125000012
765,8.878300900000001,12.788598375000012
765,8.91639385,12.699634875000012
765,8.94178823,12.603432375000011
765,8.948137050000001,12.50599162500001
765,8.95448588,12.400216500000012
765,8.95924773,12.307014375000012
765,8.949724960000001,12.244006500000012
765,8.952898900000001,12.181427250000011
765,8.95448588,12.105227250000011
765,8.951311,12.004024125000011
765,8.948137050000001,11.95739925000001
765,8.94178823,11.89281975000001
765,8.95607378,11.80699950000001
765,8.93702544,11.763803625000012
765,8.944962169999998,11.70203400000001
765,8.93861428,11.638216500000011
765,8.93067755,11.573208375000013
765,8.929091510000001,11.50362825000001
765,8.92115477,11.40161550000001
765,8.92274268,11.305794000000011
765,8.92115477,11.20601962500001
765,8.91639385,11.15801362500001
765,8.92750267,11.09419612500001
765,8.92274268,11.030235750000012
765,8.92432872,10.96679925000001
765,8.93067755,10.90302937500001
765,8.925916630000001,10.80101662500001
765,8.925916630000001,10.70643337500001
765,8.929091510000001,10.603420500000011
765,8.925916630000001,10.50702750000001
765,8.910045030000001,10.44863925000001
765,8.92432872,10.39144162500001
765,8.91639385,10.30400212500001
765,8.91639385,10.264235250000011
765,8.92274268,10.19960812500001
765,8.910045030000001,10.10621550000001
765,8.903697130000001,10.00220250000001
765,8.91321991,9.90661912500001
770,0.0008908704670000001,99.9931166250001
770,0.0008971431950000001,99.9398242500001
770,0.000898711221,99.8249527500001
770,0.0009041997939999999,99.60287737500009
770,0.000930545127,99.2117808750001
770,0.000973669785,98.65142512500009
770,0.00101067872,98.3342426250001
770,0.00107481708,97.8528491250001
770,0.00112092118,97.0220310000001
770,0.00117831621,96.3893328750001
770,0.0012551566900000002,95.75134837500009
770,0.00136320364,95.03130600000009
770,0.0014950868500000001,94.08733087500008
770,0.00157004558,93.08534850000008
770,0.0017006742600000002,92.09732025000008
770,0.00180291909,91.59330487500009
770,0.00190986816,90.95932087500009
770,0.00201760145,90.31933612500008
770,0.0021306668700000002,89.68130400000008
770,0.00231602485,89.03131800000008
770,0.0025587774,88.08534262500008
770,0.00278961261,87.04330762500008
770,0.0030649832799999996,86.07933000000008
770,0.00320611889,85.08334837500007
770,0.0033870858300000003,84.55132950000008
770,0.00367578605,83.92934700000008
770,0.0040099635,83.03733075000008
770,0.00415862633,82.08930750000009
770,0.0044068679,81.68930512500009
770,0.0048048696,81.04732012500007
770,0.0052839463900000005,80.09534400000008
770,0.00553375594,79.02130500000007
770,0.0059668846,78.49333425000007
770,0.00630811883,77.85530212500007
770,0.0066868319699999994,77.04734400000007
770,0.00865374113,76.13132475000008
770,0.00902777174,74.18131912500007
770,0.0095872474,73.70130675000007
770,0.010365171,73.06932300000007
770,0.011578416,72.10134487500007
770,0.0126360765,71.00930362500006
770,0.0133322774,70.08333075000006
770,0.0142296376,69.54331087500007
770,0.015499459600000001,68.90332612500006
770,0.016233376299999998,68.07731812500006
770,0.017272179300000003,67.61730825000006
770,0.0187997357,66.97532325000006
770,0.0207500452,66.09530850000006
770,0.022981659600000003,65.10332737500006
770,0.0245280753,64.09734450000006
770,0.0261106361,63.47531437500006
770,0.0279289325,62.83332937500007
770,0.0294219135,62.09733262500006
770,0.032411026,61.09130212500006
770,0.034537344600000006,60.59133487500006
770,0.0379240591,59.94730200000006
770,0.0417460942,59.03933137500006
770,0.04465034,58.077306375000056
770,0.0475797278,57.38131462500005
770,0.050894148400000006,56.763332625000054
770,0.0564606162,56.083342875000056
770,0.062470266100000005,55.01930512500005
770,0.0658349818,54.08333100000005
770,0.08621579039999999,53.10930450000005
770,0.0903187029,50.94732000000005
770,0.09619795310000001,50.36934300000004
770,0.10280035300000001,49.71930937500005
770,0.10930840700000001,49.09532662500005
770,0.115942239,48.449341125000046
770,0.124824015,47.81530950000005
770,0.13673976399999999,47.049309000000044
770,0.14390803700000002,46.09733287500004
770,0.15879485,45.135307875000045
770,0.168698418,44.60733712500004
770,0.18364811,43.97330550000004
770,0.196145469,43.05133312500004
770,0.20826557,42.38334487500004
770,0.22148605799999999,41.74331250000004
770,0.244783034,41.09932725000004
770,0.27106679,40.09734487500004
770,0.285026123,39.05130937500004
770,0.313573604,38.08733175000004
770,0.345107808,37.10330400000004
770,0.37016541999999997,36.637341000000035
770,0.40775188199999995,35.993308125000034
770,0.446580147,35.01532875000003
770,0.497560017,34.09130850000003
770,0.547093572,33.097327125000035
770,0.61119959,32.00933400000003
770,0.643236912,31.03930800000003
770,0.687158434,30.52933950000003
770,0.866680639,29.921311125000027
770,0.895079807,27.767327625000025
770,0.953290204,27.347322750000025
770,1.02546473,26.713338750000023
770,1.13278546,26.011346250000024
770,1.25359965,25.045320750000023
770,1.4090888400000001,24.087343875000023
770,1.49240368,23.04930937500002
770,1.69527705,22.12928962500002
770,1.83256599,21.649086750000023
770,1.96907017,21.11101950000002
770,2.10604514,20.63676975000002
770,2.23391969,20.22152737500002
770,2.3975679700000003,19.86086325000002
770,2.62272148,19.15396537500002
770,2.6710471100000004,19.012614375000016
770,2.69097369,18.903791250000015
770,2.71639181,18.858214125000018
770,2.7534202700000003,18.795777750000017
770,2.77209166,18.71019562500002
770,2.79939245,18.668380875000018
770,2.84395227,18.60418237500002
770,2.88725737,18.505408125000017
770,2.93589663,18.410586750000018
770,2.96539394,18.30938362500002
770,2.99567613,18.252805125000016
770,3.0369414000000003,18.188987625000017
770,3.06157488,18.106596375000017
770,3.11241089,18.015013500000016
770,3.14630172,17.965578750000017
770,3.19854962,17.896189125000017
770,3.26303602,17.810988000000016
770,3.30194761,17.704784250000017
770,3.34478193,17.644776750000016
770,3.39216623,17.580578250000016
770,3.46198725,17.510379000000018
770,3.50089907,17.410604625000015
770,3.56805255,17.308401375000013
770,3.61512322,17.261586000000015
770,3.67866782,17.197387500000016
770,3.7302889400000003,17.10737625000002
770,3.77563341,17.038796250000015
770,3.8258417000000002,16.974788250000014
770,3.8981728700000002,16.908018000000016
770,3.9756819599999997,16.811577375000017
770,4.05428978,16.712184000000015
770,4.09822259,16.612219125000014
770,4.173222,16.507587000000015
770,4.224999339999999,16.463010000000015
770,4.29733051,16.399383000000014
770,4.3833125399999995,16.309609875000017
770,4.47557075,16.210597500000013
770,4.56233695,16.106203500000017
770,4.657105540000001,16.011620250000014
770,4.71060863,15.909226500000015
770,4.77132993,15.854981625000015
770,4.85778227,15.791211750000016
770,4.901243839999999,15.706010625000017
770,4.96682897,15.664005375000015
770,5.05594909,15.599997375000015
770,5.15950425,15.510605250000014
770,5.27231628,15.411592875000014
770,5.33413514,15.305198625000015
770,5.40364254,15.248382000000015
770,5.48554491,15.184421625000013
770,5.54202963,15.107412000000014
770,5.649035799999999,15.011828625000016
770,5.75416023,14.910625500000014
770,5.82288345,14.865000750000013
770,5.919691640000001,14.800992750000015
770,5.99578815,14.709790875000014
770,6.06608018,14.642211000000014
770,6.146256810000001,14.576583750000013
770,6.2564020000000005,14.506194000000013
770,6.369370969999999,14.410991625000014
770,6.430875980000001,14.311598250000014
770,6.54164841,14.214205125000012
770,6.65085251,14.111192250000014
770,6.72585052,14.066996250000013
770,6.84007537,14.002797750000013
770,6.95947697,13.907404875000013
770,7.3952893699999995,13.810821375000012
770,7.35451654,13.608415125000013
770,7.40940403,13.553789250000012
770,7.49565475,13.488019125000012
770,7.545838130000001,13.412628750000012
770,7.6273852,13.363003500000012
770,7.68854516,13.298805000000012
770,7.76068121,13.234606500000012
770,7.829682899999999,13.171027125000013
770,7.92220794,13.107019125000013
770,8.00061692,13.012626375000012
770,8.066481909999998,12.90680362500001
770,8.11352953,12.813220500000012
770,8.126074449999999,12.713398500000013
770,8.148029450000001,12.658820250000012
770,8.14959686,12.596193375000013
770,8.16528033,12.507420375000011
770,8.174689489999999,12.413027625000012
770,8.17312021,12.372022500000012
770,8.18566512,12.308014500000011
770,8.16998351,12.211431000000012
770,8.174689489999999,12.106798875000012
770,8.16214364,12.052792125000012
770,8.168416100000002,11.989593750000012
770,8.16214364,11.911203000000011
770,8.15273263,11.81681025000001
770,8.16371106,11.76461325000001
770,8.15900695,11.700795750000012
770,8.1543019,11.613403875000012
770,8.16057436,11.50943850000001
770,8.14959686,11.44519237500001
770,8.1574386,11.38161300000001
770,8.15116521,11.30722275000001
770,8.15273263,11.212830000000011
770,8.15586932,11.10943612500001
770,8.14646017,11.06162062500001
770,8.1543019,10.99804125000001
770,8.15116521,10.90602975000001
770,8.14489275,10.837830750000009
770,8.1574386,10.775013375000011
770,8.14489275,10.70781450000001
770,8.14646017,10.61261212500001
770,8.148029450000001,10.50659887500001
770,8.14018771,10.41320625000001
770,8.13862029,10.31681325000001
770,8.14646017,10.26323512500001
770,8.13705102,10.19860800000001
770,8.14646017,10.107025125000009
770,8.14175606,10.012013250000008
770,8.13077856,9.91042912500001
775,0.00085495958,99.9931166250001
775,0.0008606923529999999,99.9406338750001
775,0.000870143708,99.7194157500001
775,0.000891370746,99.3531318750001
775,0.000912752796,98.8699762500001
775,0.0009657426290000001,98.24427900000009
775,0.00100742193,97.8528491250001
775,0.00105049571,97.30687612500009
775,0.00109868256,96.71099212500009
775,0.0011589548900000001,96.06333975000008
775,0.0012585821900000002,95.42930812500009
775,0.00138052121,94.45132875000009
775,0.0015173344500000001,93.45734737500008
775,0.00164640073,92.41331212500009
775,0.0017285196899999998,91.45533525000009
775,0.00182241422,90.9413186250001
775,0.00195907273,90.31333537500008
775,0.0020317399999999998,89.46332437500008
775,0.00214872102,89.03531850000009
775,0.0023447221300000004,88.39533375000008
775,0.0025695424000000003,87.47331375000009
775,0.00282287169,86.47733212500009
775,0.00298184159,85.44934650000008
775,0.00314220597,84.84331837500007
775,0.00336811104,84.23733787500008
775,0.00353095425,83.46333637500008
775,0.00385292287,82.47930862500009
775,0.00408068672,82.00734487500009
775,0.00444681382,81.36931275000008
775,0.00486794443,80.41533637500008
775,0.00510655445,79.43730937500007
775,0.0054824422499999996,78.80532562500008
775,0.00585321732,78.17334187500008
775,0.00647995603,77.44934662500006
775,0.0068118411,76.41331237500007
775,0.00855178769,75.49134000000008
775,0.00888407976,73.82132175000007
775,0.00940114933,73.36931287500006
775,0.00985921633,72.74132962500008
775,0.0105501949,72.09334387500006
775,0.0116091815,71.45331150000005
775,0.0127147496,70.42132537500007
775,0.0142022955,69.47130187500007
775,0.0149165662,68.42131350000007
775,0.0158653074,67.93534800000006
775,0.0172115506,67.29931612500006
775,0.0179335875,66.43730362500007
775,0.019118346199999997,66.01934662500005
775,0.0210080598,65.37731400000006
775,0.0232098773,64.41333637500006
775,0.025607345400000002,63.46531312500006
775,0.0270063865,62.429326500000066
775,0.0286895829,61.875304875000054
775,0.0312128213,61.22931937500005
775,0.032627391199999994,60.399310875000054
775,0.0360217309,59.511342750000054
775,0.0384362793,58.99132537500006
775,0.0418352793,58.357341375000054
775,0.046490466,57.471325875000055
775,0.0494391606,56.41533675000005
775,0.052622330300000006,55.78130512500005
775,0.0566082745,55.15732237500006
775,0.0625848697,54.44732887500005
775,0.0659155412,53.46930187500005
775,0.0852156518,52.44131625000005
775,0.0879492727,50.45530612500005
775,0.0937582226,50.05330350000005
775,0.10298418799999999,49.413318750000045
775,0.113048889,48.42933862500005
775,0.11969656799999999,47.435309625000045
775,0.127245075,46.845331125000044
775,0.136688512,46.217347875000044
775,0.14464085699999998,45.479303250000044
775,0.158572991,44.44731712500005
775,0.168327068,43.97530575000004
775,0.183082389,43.33932150000004
775,0.200540308,42.43930425000004
775,0.214705433,41.46532537500004
775,0.229274388,40.78133512500004
775,0.24455779900000002,40.13730225000004
775,0.26950211,39.473314500000036
775,0.297770253,38.46133087500004
775,0.313519617,37.44534675000004
775,0.347550114,36.457318500000035
775,0.370537367,35.98330687500004
775,0.395264185,35.33932162500003
775,0.420286204,34.70333737500003
775,0.452297478,34.06330500000003
775,0.496423745,33.43732200000003
775,0.5476480579999999,32.41133662500003
775,0.607943046,31.43931037500003
775,0.644505199,30.463331250000028
775,0.855849357,29.477303250000027
775,0.895535864,27.245310000000025
775,0.957235694,26.715339000000025
775,1.02219102,26.085307875000026
775,1.09551789,25.441322625000023
775,1.16667408,24.747331125000024
775,1.25891401,24.159305250000024
775,1.4201396800000001,23.46531375000002
775,1.52431638,22.42732687500002
775,1.71871728,21.54183525000002
775,1.84661278,21.098351250000018
775,2.01372965,20.62976887500002
775,2.0912420000000003,20.09470200000002
775,2.1991392100000002,19.86595912500002
775,2.4369473100000003,19.231689375000016
775,2.4836096000000003,19.044808875000015
775,2.52360618,18.94960650000002
775,2.54468946,18.848212875000016
775,2.58298055,18.752200875000018
775,2.60917982,18.701194500000017
775,2.6460757900000003,18.636376875000018
775,2.66359327,18.548985000000016
775,2.69196276,18.507979875000018
775,2.73273466,18.443781375000018
775,2.78203259,18.349388625000017
775,2.82745482,18.24261337500002
775,2.85442919,18.148982625000016
775,2.88620917,18.092594625000018
775,2.9240353,18.029396250000016
775,2.9500792700000003,17.948005125000016
775,2.98464973,17.90099925000002
775,3.03518772,17.835610125000017
775,3.0976627,17.748789750000018
775,3.15812253,17.64201450000002
775,3.19842878,17.547193125000017
775,3.24059557,17.484804375000017
775,3.28942831,17.420986875000015
775,3.32647935,17.346977625000015
775,3.39081488,17.248822500000017
775,3.45530501,17.152620000000017
775,3.49933212,17.10299475000002
775,3.5602566799999997,17.037415125000017
775,3.60877952,16.948023000000017
775,3.65513214,16.879014375000015
775,3.7014843,16.814006250000016
775,3.77992704,16.747998000000017
775,3.85061814,16.643223000000017
775,3.89278471,16.547020500000016
775,3.9659566199999996,16.448008125000015
775,4.0152543199999995,16.398621000000016
775,4.06610221,16.335184500000015
775,4.11819108,16.271795625000017
775,4.17027948,16.207216125000013
775,4.2508919700000005,16.143779625000015
775,4.3386365300000005,16.048815375000014
775,4.43444168,15.948183750000014
775,4.5214099800000005,15.842789625000016
775,4.57318872,15.749016000000015
775,4.63364786,15.690818250000016
775,4.71193623,15.632191875000014
775,4.75735776,15.548181375000015
775,4.81781783,15.503985375000015
775,4.90943762,15.440787000000014
775,5.01252897,15.349013625000016
775,5.11159003,15.246619875000015
775,5.17716538,15.149988750000015
775,5.24165621,15.086218875000014
775,5.32025332,15.024782625000014
775,5.37559669,14.948820750000014
775,5.47279743,14.853808875000015
775,5.539457779999999,14.801611875000015
775,5.6351088,14.737413375000013
775,5.73199894,14.642020500000013
775,5.8043953,14.549818500000015
775,5.87384682,14.481429000000015
775,5.94546786,14.417992500000013
775,6.06220216,14.348602875000013
775,6.11615088,14.244399375000013
775,6.2229624,14.151387750000014
775,6.3305497200000005,14.051232375000014
775,6.40325667,14.002226250000014
775,6.47611869,13.938027750000014
775,6.5508401,13.875591375000013
775,6.62587211,13.810011750000012
775,6.7472565,13.746432375000014
775,6.86042523,13.643610000000013
775,7.28204567,13.547598000000013
775,7.2588035799999995,13.332190125000013
775,7.29909027,13.267229625000011
775,7.33937509,13.203031125000013
775,7.39670498,13.138594500000012
775,7.44938711,13.075396125000012
775,7.50051858,13.011197625000012
775,7.57334242,12.948189750000012
775,7.624474350000001,12.848796375000013
775,7.66011188,12.749403000000012
775,7.66475918,12.643818375000011
775,7.68180378,12.552997500000012
775,7.68490229,12.500419500000012
775,7.68645294,12.436792500000012
775,7.68490229,12.348591000000011
775,7.69419922,12.309014625000012
775,7.69729773,12.243625500000011
775,7.68645294,12.149232750000012
775,7.69419922,12.047029500000011
775,7.69419922,11.949017250000011
775,7.69265043,11.886819000000012
775,7.68645294,11.829621375000011
775,7.68490229,11.748992250000011
775,7.67560583,11.70179587500001
775,7.68955192,11.63783550000001
775,7.6787048,11.55001500000001
775,7.67560583,11.50881937500001
775,7.67560583,11.43923925000001
775,7.67405564,11.34960900000001
775,7.67405564,11.28683925000001
775,7.67250732,11.22259312500001
775,7.67715648,11.148822000000012
775,7.67405564,11.04499950000001
775,7.67715648,10.95441675000001
775,7.68490229,10.90283887500001
775,7.68490229,10.83864037500001
775,7.67250732,10.75001025000001
775,7.67405564,10.67842987500001
775,7.66785815,10.61380275000001
775,7.67405564,10.54941375000001
775,7.67405564,10.448401125000009
775,7.67250732,10.34843625000001
775,7.66475918,10.24104187500001
775,7.66630936,10.19941762500001
775,7.66785815,10.13560012500001
775,7.663210390000001,10.071830250000009
775,7.6787048,10.007441250000008
775,7.66785815,9.94381425000001
780,0.000827776432,99.9931642500001
780,0.0008342076399999999,99.9406338750001
780,0.000836351205,99.8240478750001
780,0.000841404244,99.6476448750001
780,0.00086069781,99.3962801250001
780,0.000907859715,98.89993237500009
780,0.0009352688150000001,98.25294675000009
780,0.000998355517,97.4167946250001
780,0.0010418425499999998,97.02765075000009
780,0.00109405767,96.38733262500008
780,0.0011566850199999999,95.7493481250001
780,0.00121824064,95.1073155000001
780,0.00133201092,94.46933100000008
780,0.00145068157,93.45734737500008
780,0.00158374553,92.51732512500008
780,0.00172615,91.51734300000008
780,0.00180868358,90.53331525000007
780,0.00191020422,89.94133650000008
780,0.00204449316,89.36531212500009
780,0.00213912335,88.52930287500008
780,0.00227295322,88.08134212500009
780,0.00246297896,87.44331000000008
780,0.00271991985,86.53533937500008
780,0.00295741393,85.45734750000008
780,0.00311283361,84.50332350000008
780,0.00330240005,83.91734550000007
780,0.00354586632,83.28531412500008
780,0.00370924886,82.50931237500008
780,0.00404321054,81.51933150000008
780,0.00428575731,81.05332087500007
780,0.00466014399,80.40933562500008
780,0.005056120240000001,79.49931712500008
780,0.0054626621000000005,78.51333675000008
780,0.005702606359999999,77.85730237500007
780,0.00616029183,77.21331712500007
780,0.008460635400000001,76.50932437500008
780,0.00879516574,73.52733262500007
780,0.00923557945,73.05532125000006
780,0.0100534908,72.42333750000007
780,0.0110708907,71.52132000000007
780,0.011762968799999999,70.48133287500006
780,0.0125179631,69.86730375000006
780,0.013478586899999999,69.22731900000007
780,0.0149271918,68.52532650000006
780,0.0156699116,67.49534062500007
780,0.0171891079,66.53131537500006
780,0.0182955118,66.02734762500006
780,0.019897570399999998,65.38731525000006
780,0.020802950499999997,64.52930325000005
780,0.022225473,64.11334650000006
780,0.0242878959,63.46731337500005
780,0.026772317099999998,62.52533850000005
780,0.0295160753,61.47130200000006
780,0.0325268447,60.509324625000055
780,0.0344081927,59.52334425000005
780,0.0378394288,58.56732000000005
780,0.0402394508,58.04530237500005
780,0.0438778479,57.393316125000055
780,0.045671728,56.521302375000054
780,0.048613445,56.129301000000055
780,0.053688170699999996,55.47331425000005
780,0.059603829899999995,54.505336125000056
780,0.065235603,53.47130212500005
780,0.0841849032,52.517325750000055
780,0.0893884426,50.07530625000005
780,0.0950217654,49.40931825000005
780,0.10091604100000001,48.769333500000045
780,0.107178697,48.12334800000004
780,0.11796952499999999,47.47131412500005
780,0.130034343,46.48933425000004
780,0.143142985,45.47530275000004
780,0.150664302,44.521326375000044
780,0.164739933,43.52734500000005
780,0.175085617,43.01332837500004
780,0.190419945,42.38734537500004
780,0.208870231,41.47932712500004
780,0.23074350600000001,40.52730337500004
780,0.254013576,39.53132175000003
780,0.28208812,38.52733912500004
780,0.297115446,37.461301125000034
780,0.31806773,36.943331625000035
780,0.344684027,36.307347375000035
780,0.362612423,35.51934412500003
780,0.385790452,35.03333100000003
780,0.425714912,34.38934575000003
780,0.464595621,33.481327500000035
780,0.5155872199999999,32.52730350000003
780,0.552365032,31.501318125000033
780,0.589557225,30.871334625000028
780,0.637202582,30.24330375000003
780,0.8479504609999999,29.46730200000003
780,0.9050960650000001,26.787348000000026
780,0.966531457,26.083307625000025
780,1.06213172,25.451323875000025
780,1.1876071799999999,24.507301125000023
780,1.32870942,23.46131325000002
780,1.4425411399999999,22.509337125000023
780,1.56127522,21.926073750000022
780,1.70957821,21.37748137500002
780,1.80379965,20.76488100000002
780,1.97676849,20.13737400000002
780,2.07788427,19.86595912500002
780,2.29466986,19.231165500000017
780,2.3329712000000002,19.05866775000002
780,2.3562586899999998,18.988373250000016
780,2.38230359,18.92441287500002
780,2.42167735,18.85397550000002
780,2.4403682900000003,18.747771750000016
780,2.4791294699999997,18.65580787500002
780,2.5166648,18.559795875000017
780,2.54117744,18.505979625000016
780,2.57074623,18.443400375000017
780,2.59740395,18.38001150000002
780,2.6252872800000002,18.31638450000002
780,2.67078914,18.251376375000017
780,2.71338061,18.147411000000016
780,2.7650105799999998,18.053208750000017
780,2.78722565,17.947195500000017
780,2.83732358,17.856803250000016
780,2.8705694700000004,17.80479675000002
780,2.92051444,17.740979250000017
780,2.9836350599999997,17.652015750000018
780,3.04139359,17.54819325000002
780,3.10497382,17.455181625000016
780,3.16778827,17.354788125000017
780,3.20685538,17.255013750000018
780,3.24500375,17.193006000000018
780,3.29540833,17.134189125000013
780,3.32620251,17.053607625000016
780,3.36971274,17.007411375000018
780,3.4285436899999997,16.943212875000015
780,3.49748624,16.853820750000015
780,3.56596941,16.747807500000018
780,3.6126968899999996,16.653605250000016
780,3.65544111,16.590787875000014
780,3.70906317,16.527018000000016
780,3.7847464,16.452389625000016
780,3.81983095,16.346614500000015
780,3.89137724,16.259222625000014
780,3.9407094,16.206787500000015
780,4.0124096,16.142589000000015
780,4.07032156,16.053816000000015
780,4.124403470000001,15.983188125000016
780,4.17955732,15.919799250000015
780,4.26902901,15.853219500000016
780,4.35635634,15.752016375000014
780,4.40706732,15.654813750000013
780,4.49592667,15.551419875000015
780,4.58478509,15.460218000000015
780,4.646220710000001,15.408592500000013
780,4.73017711,15.343584375000015
780,4.83313156,15.253811250000014
780,4.92474856,15.146607375000015
780,5.0229528,15.054214875000016
